	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_35714_3.txt	35714	3	0.956599652797	0.963627709022	0.959791678333	0.955955647645	0.960715685725	0.96592372739	0.961051688414	0.957523660189	0.995631965056	0.951111608893	0.965027720222	0.962451699614
alpha_rarefaction_35714_4.txt	35714	4	0.957047656381	0.961835694686	0.959875679005	0.956823654589	0.959931679453	0.96564372515	0.961611692894	0.958223665789	0.995435963488	0.949627597021	0.964747717982	0.963907711262
alpha_rarefaction_35714_5.txt	35714	5	0.955703645629	0.962395699166	0.957215657725	0.957999663997	0.959987679901	0.965587724702	0.961275690206	0.957495659965	0.99565996528	0.951699613597	0.965391723134	0.964271714174
alpha_rarefaction_35714_6.txt	35714	6	0.957551660413	0.962591700734	0.959203673629	0.956515652125	0.959343674749	0.966007728062	0.961695693566	0.956319650557	0.995687965504	0.951811614493	0.966399731198	0.961471691774
alpha_rarefaction_35714_7.txt	35714	7	0.956179649437	0.961555692446	0.958531668253	0.956963655709	0.959259674077	0.966007728062	0.960939687518	0.958559668477	0.995911967296	0.950075600605	0.96396371171	0.962535700286
alpha_rarefaction_35714_8.txt	35714	8	0.956991655933	0.962647701182	0.959259674077	0.957075656605	0.960463683709	0.966119728958	0.96158369267	0.957663661309	0.995631965056	0.951839614717	0.96452371619	0.963207705662
alpha_rarefaction_35714_9.txt	35714	9	0.957775662205	0.961807694462	0.958335666685	0.956151649213	0.960211681693	0.965419723358	0.960379683037	0.956991655933	0.995911967296	0.950663605309	0.96522372179	0.963935711486
alpha_rarefaction_40177_0.txt	40177	0	0.96064912761	0.965029743386	0.962242078801	0.960250889813	0.962316748388	0.968813002464	0.964208377928	0.961022475546	0.99599273216	0.954302212709	0.968215645767	0.965378201459
alpha_rarefaction_40177_1.txt	40177	1	0.959977101327	0.965054633248	0.962242078801	0.960300669537	0.96286432536	0.967269830998	0.963909699579	0.96159494238	0.996067401747	0.953480847251	0.967643178933	0.965527540633
alpha_rarefaction_40177_2.txt	40177	2	0.960101550638	0.965353311596	0.961619832242	0.959329964905	0.961843841004	0.968738332877	0.964805734624	0.960947805959	0.99641585982	0.954849789681	0.968912561914	0.965826218981
alpha_rarefaction_40177_3.txt	40177	3	0.960001991189	0.965651989944	0.961918510591	0.959504193942	0.961943400453	0.967643178933	0.964009259029	0.960599347886	0.995793613261	0.955123578167	0.968962341638	0.964706175175
alpha_rarefaction_40177_4.txt	40177	4	0.960773576922	0.965129302835	0.962142519352	0.959678422978	0.962814545636	0.968688553152	0.964556836001	0.960873136372	0.996316300371	0.954974238992	0.967369390447	0.966249346641
alpha_rarefaction_40177_5.txt	40177	5	0.960101550638	0.965278642009	0.962640316599	0.959977101327	0.962490977425	0.968514324116	0.963536351644	0.961346043756	0.99566916395	0.953555516838	0.967095601961	0.965353311596
alpha_rarefaction_40177_6.txt	40177	6	0.960375339124	0.965826218981	0.961993180178	0.959977101327	0.962192299077	0.966747143888	0.96371058068	0.962042959902	0.996341190233	0.952808820967	0.966821813475	0.965527540633
alpha_rarefaction_40177_7.txt	40177	7	0.960599347886	0.965427981183	0.963163003709	0.960126440501	0.961395823481	0.967444060034	0.964208377928	0.961296264032	0.996266520646	0.954501331608	0.968713443015	0.964880404211
alpha_rarefaction_40177_8.txt	40177	8	0.960026881051	0.96602533788	0.962416307838	0.960275779675	0.963187893571	0.966697364164	0.964108818478	0.960375339124	0.996067401747	0.954177763397	0.967867187694	0.965627100082
alpha_rarefaction_40177_9.txt	40177	9	0.960848246509	0.965054633248	0.963113223984	0.960275779675	0.962042959902	0.96781740797	0.9647559549	0.96201807004	0.996017622023	0.954376882296	0.96824053563	0.965651989944
alpha_rarefaction_44640_0.txt	44640	0	0.963508064516	0.968122759857	0.96541218638	0.962634408602	0.964068100358	0.970295698925	0.966845878136	0.964112903226	0.996505376344	0.956698028674	0.970385304659	0.966733870968
alpha_rarefaction_44640_1.txt	44640	1	0.963216845878	0.968122759857	0.964852150538	0.962948028674	0.964269713262	0.970273297491	0.96686827957	0.963844086022	0.996348566308	0.956653225806	0.97020609319	0.967249103943
alpha_rarefaction_44640_2.txt	44640	2	0.963060035842	0.968122759857	0.965188172043	0.962813620072	0.964852150538	0.970161290323	0.968077956989	0.964471326165	0.996393369176	0.957616487455	0.970183691756	0.966823476703
alpha_rarefaction_44640_3.txt	44640	3	0.963172043011	0.968122759857	0.965524193548	0.962768817204	0.964068100358	0.970004480287	0.966599462366	0.964583333333	0.996908602151	0.956653225806	0.970990143369	0.967831541219
alpha_rarefaction_44640_4.txt	44640	4	0.963306451613	0.968122759857	0.964941756272	0.962701612903	0.963978494624	0.970071684588	0.967249103943	0.964247311828	0.996012544803	0.956003584229	0.970138888889	0.967137096774
alpha_rarefaction_44640_5.txt	44640	5	0.963687275986	0.968122759857	0.965479390681	0.9625	0.963060035842	0.970116487455	0.966733870968	0.964628136201	0.996706989247	0.956989247312	0.970721326165	0.967831541219
alpha_rarefaction_44640_6.txt	44640	6	0.963172043011	0.968122759857	0.964919354839	0.962544802867	0.964650537634	0.969892473118	0.967338709677	0.96438172043	0.996370967742	0.956317204301	0.970497311828	0.967629928315
alpha_rarefaction_44640_7.txt	44640	7	0.963866487455	0.968122759857	0.965165770609	0.962634408602	0.964247311828	0.970004480287	0.966801075269	0.964784946237	0.996617383513	0.956630824373	0.970766129032	0.967361111111
alpha_rarefaction_44640_8.txt	44640	8	0.963664874552	0.968122759857	0.965120967742	0.962432795699	0.964695340502	0.970250896057	0.966621863799	0.964717741935	0.996818996416	0.955958781362	0.971214157706	0.967741935484
alpha_rarefaction_44640_9.txt	44640	9	0.963664874552	0.968122759857	0.965255376344	0.962768817204	0.964180107527	0.969847670251	0.967383512545	0.963485663082	0.996594982079	0.957146057348	0.971751792115	0.968055555556
