	sequences per sample	iteration	CK1	CK2	CK3	JXBR161	JXBR162	JXBR163	RW371	RW372	RW373	R37J161	R37J162	R37J163
alpha_rarefaction_35714_7.txt	35714	7	0.989030281509	0.818815028764	0.936453707231	0.905309859492	0.870454661011	0.639188338909	0.969236605324	0.980874390311	0.916113041174	0.959909709854	0.979130127043	0.756614607993
alpha_rarefaction_35714_8.txt	35714	8	0.989059498521	0.818910275312	0.935402957939	0.905932829587	0.866245396447	0.638618538976	0.969201089555	0.980564788462	0.916836904276	0.959335116468	0.978785490809	0.755801342373
alpha_rarefaction_35714_9.txt	35714	9	0.989095125619	0.817882927226	0.935160903475	0.904606620624	0.86744907993	0.633330832229	0.96920513506	0.980508405416	0.917089008213	0.960583206422	0.978900957041	0.755438051344
alpha_rarefaction_40177_0.txt	40177	0	0.989004268155	0.816614022339	0.936565662843	0.905478468222	0.868358142444	0.638419110229	0.969030730062	0.980754213926	0.916642895682	0.959545835846	0.978554672932	0.757036112167
alpha_rarefaction_40177_1.txt	40177	1	0.98908598957	0.816000961185	0.93551206655	0.905583722164	0.867056641214	0.63707814032	0.968715408085	0.980624765827	0.917365575813	0.959681767687	0.979054146561	0.755760283235
alpha_rarefaction_40177_2.txt	40177	2	0.989037276634	0.816498949239	0.935680905271	0.90563565405	0.869190046306	0.636829485781	0.969191008459	0.980672032838	0.917299130158	0.959394026085	0.978842998109	0.754230226695
alpha_rarefaction_40177_3.txt	40177	3	0.989107543397	0.816745452856	0.935888030656	0.905589721452	0.868001625847	0.638669099182	0.96894688746	0.98059283157	0.916482250537	0.959740745826	0.978632899099	0.755584217365
alpha_rarefaction_40177_4.txt	40177	4	0.989130040111	0.817728893896	0.936507715561	0.905934654541	0.868910775818	0.639356540615	0.968983774042	0.980863011438	0.916972764881	0.95967259777	0.979001512156	0.757774880849
alpha_rarefaction_40177_5.txt	40177	5	0.989124786706	0.81682298146	0.935525753899	0.90419990851	0.8671727588	0.636666435717	0.969123933387	0.980731408699	0.916354717948	0.960664293099	0.978879814067	0.752663317026
alpha_rarefaction_40177_6.txt	40177	6	0.989223559384	0.817163838203	0.935953113399	0.905401193615	0.867654394394	0.637786003124	0.969530693099	0.980691632745	0.916980151862	0.959486451311	0.978684678587	0.753991361578
alpha_rarefaction_40177_7.txt	40177	7	0.989034523552	0.817177230668	0.935857184251	0.906045835908	0.867401356237	0.638596356876	0.969253981168	0.980670570806	0.916933241685	0.960024349133	0.978684262279	0.756288630764
alpha_rarefaction_40177_8.txt	40177	8	0.989163650748	0.815813754133	0.935449423418	0.905526460054	0.867858113739	0.636953063449	0.969360878038	0.980720346813	0.917201480024	0.959163594912	0.978540099691	0.756782328125
alpha_rarefaction_40177_9.txt	40177	9	0.98908050571	0.817394480007	0.935824225333	0.905751862083	0.868802833223	0.63940943769	0.969095021077	0.980504421976	0.916489917534	0.961471766151	0.978864074917	0.753833909363
alpha_rarefaction_44640_0.txt	44640	0	0.989085280813	0.81701498688	0.936685886535	0.905287371653	0.867530139563	0.636314105035	0.96915192006	0.980660964739	0.916642180655	0.960006520704	0.978721416092	0.756571044059
alpha_rarefaction_44640_1.txt	44640	1	0.98911313808	0.81701498688	0.93543747531	0.905128173938	0.868026730772	0.635546803741	0.969088562743	0.98060020085	0.917321293366	0.960087039406	0.979005360286	0.758054756651
alpha_rarefaction_44640_2.txt	44640	2	0.989141366696	0.81701498688	0.93546315466	0.90545801598	0.868711942654	0.637170200111	0.969602893438	0.98075001646	0.916813323795	0.960123019199	0.9787958296	0.75505198899
alpha_rarefaction_44640_3.txt	44640	3	0.989100949773	0.81701498688	0.93587411157	0.905318343241	0.869272576671	0.638129199265	0.969451008305	0.980803589207	0.916618517635	0.959528953652	0.978709615193	0.755675655142
alpha_rarefaction_44640_4.txt	44640	4	0.98908428419	0.81701498688	0.935720924705	0.905423311823	0.868282306842	0.637795585512	0.969422266824	0.980735884086	0.916704719998	0.960579154342	0.978725615357	0.75763003972
alpha_rarefaction_44640_5.txt	44640	5	0.989196080592	0.81701498688	0.93652187231	0.905058286884	0.868184458142	0.63554336223	0.96945511122	0.980714231374	0.917206031365	0.960118366285	0.97856969355	0.753153313927
alpha_rarefaction_44640_6.txt	44640	6	0.989081798153	0.81701498688	0.936529818195	0.904989163608	0.869819494828	0.636736091038	0.969052857949	0.980678821652	0.915832643827	0.959588657688	0.97908260609	0.754264266461
alpha_rarefaction_44640_7.txt	44640	7	0.989022092109	0.81701498688	0.935187601971	0.905581059267	0.868634650682	0.637973255378	0.969116454134	0.980702865055	0.916642984578	0.96038233386	0.978721235435	0.756999365092
alpha_rarefaction_44640_8.txt	44640	8	0.989077331917	0.81701498688	0.935841418725	0.905740749774	0.867631965722	0.636984902518	0.969265889361	0.980759222927	0.917319466725	0.960379123189	0.978800102131	0.756045559819
alpha_rarefaction_44640_9.txt	44640	9	0.98913546424	0.81701498688	0.936249388778	0.905434893926	0.866582406364	0.638172468558	0.969402611373	0.980715241044	0.916816544503	0.960236115326	0.978946822489	0.755721634285
