OTU	Test.Statistic	P	FDR.P	Bonferroni.P	CK.mean	RW37.mean	JXBR16.mean	R37J16.mean
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Sedimentibacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__Gracilibacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerosporobacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae UCG-005	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Pelotomaculum	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Succiniclasticum	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Planctomycetes;c__C47;o__;f__;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__CL500-3	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__Planctomycetaceae;g__Pir4 lineage	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__Planctomycetaceae;g__Pirellula	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Planctomycetes;c__SPG12-401-411-B72;o__;f__;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Martelella	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pelagibacterium	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Hoeflea	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Craurococcus	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconacetobacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__ML80;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__MSB-1E8;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Desertibacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Magnetospirillum	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__EF100-94H03;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiales Incertae Sedis;g__Constrictibacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Croceicoccus	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Zymomonas	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Chlorochromatium	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paucibacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Paludibacterium	6.5455	0.0879	0.206	1	1e-04	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae;g__Procabacter	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Zoogloea	6.5455	0.0879	0.206	1	0	0	2e-04	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__TRA3-20;Other;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__Desulfuromonas	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Oligoflexales;f__Oligoflexaceae;g__bacterium GLA1	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;Other;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;Other;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Rheinheimera	6.5455	0.0879	0.206	1	0	0	8e-04	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Tatumella	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter	6.5455	0.0879	0.206	1	0	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Algiphilaceae;g__Algiphilus	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Nevskiaceae;g__Hydrocarboniphaga	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Metallibacterium	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudofulvimonas	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__SC3-20;o__;f__;g__	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Saccharibacteria;c__candidate division TM7 bacterium LY2;o__candidate division TM7 bacterium LY2;f__candidate division TM7 bacterium LY2;g__candidate division TM7 bacterium LY2	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Spirochaetae;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;Other;Other;Other;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Verrucomicrobia;c__OPB35 soil group;Other;Other;Other	6.5455	0.0879	0.206	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__Acidobacteriaceae (Subgroup 1);g__Edaphobacter	6.5272	0.0886	0.206	1	0.0011	9e-04	0	8e-04
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	6.5272	0.0886	0.206	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Sinomonas	6.5272	0.0886	0.206	1	3e-04	4e-04	0	3e-04
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__AKYH767;g__	6.5272	0.0886	0.206	1	2e-04	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter	6.5272	0.0886	0.206	1	9e-04	8e-04	0	6e-04
k__Bacteria;p__Verrucomicrobia;c__OPB35 soil group;o__Unknown Order;f__Unknown Family;g__Pedosphaera	6.4872	0.0902	0.2088	1	1e-04	0	1e-04	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__1921-3;g__	6.4752	0.0906	0.2088	1	5e-04	5e-04	0	4e-04
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__JG30a-KF-32;g__	6.4752	0.0906	0.2088	1	0.0024	0.0027	0	0.0024
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Thermosporotrichaceae;g__	6.4752	0.0906	0.2088	1	0.002	0.0019	0	0.0018
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sulfuritalea	6.4752	0.0906	0.2088	1	1e-04	0	0	0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteria;o__SubsectionIII;f__FamilyI;g__Phormidium	6.4698	0.0909	0.2089	1	1e-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__;g__	6.4359	0.0922	0.2105	1	0.0034	0.0031	6e-04	0.0031
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Lineage IIa;f__;g__	6.4359	0.0922	0.2105	1	0.0011	4e-04	4e-04	4e-04
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__VHS-B3-70;g__	6.4359	0.0922	0.2105	1	1e-04	1e-04	4e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sh765B-TzT-29;f__;g__	6.4359	0.0922	0.2105	1	0	0	0.001	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Plantactinospora	6.4236	0.0927	0.2107	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Telmatospirillum	6.4236	0.0927	0.2107	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__	6.4087	0.0933	0.2107	1	0	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tabrizicola	6.4087	0.0933	0.2107	1	0	0	0	0
k__Archaea;p__Thaumarchaeota;c__Soil Crenarchaeotic Group(SCG);o__Unknown Order;f__Unknown Family;g__Candidatus Nitrososphaera	6.3846	0.0943	0.2107	1	1e-04	5e-04	3e-04	3e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Oryzihumus	6.3846	0.0943	0.2107	1	0.0021	0.0028	2e-04	0.002
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola	6.3846	0.0943	0.2107	1	3e-04	5e-04	0.001	7e-04
k__Bacteria;p__Chloroflexi;c__Caldilineae;o__Caldilineales;f__Caldilineaceae;g__	6.3846	0.0943	0.2107	1	0.0012	9e-04	0.0039	0.001
k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Obscuribacterales;f__;g__	6.3846	0.0943	0.2107	1	0.0016	0.0019	2e-04	0.0016
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__DB1-14;f__;g__	6.3846	0.0943	0.2107	1	1e-04	1e-04	4e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	6.3846	0.0943	0.2107	1	0.0102	0.009	0.0018	0.0082
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__	6.3846	0.0943	0.2107	1	0.0011	2e-04	3e-04	1e-04
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola	6.3712	0.0949	0.2112	1	0	0	5e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Blastochloris	6.3712	0.0949	0.2112	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Pseudospirillum	6.3427	0.0961	0.2135	1	1e-04	0	5e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae;g__Cellulosimicrobium	6.3254	0.0968	0.2147	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	6.3191	0.0971	0.2147	1	0	0	8e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Goodfellowiella	6.3104	0.0974	0.2147	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Rhizocola	6.2821	0.0987	0.2147	1	1e-04	3e-04	2e-04	3e-04
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter	6.2821	0.0987	0.2147	1	1e-04	1e-04	0	1e-04
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae;g__Herpetosiphon	6.2821	0.0987	0.2147	1	1e-04	1e-04	0.001	1e-04
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales;f__AKIW781;g__	6.2821	0.0987	0.2147	1	0	0	7e-04	0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__MVP-88;f__;g__	6.2821	0.0987	0.2147	1	2e-04	1e-04	7e-04	2e-04
k__Bacteria;p__Hydrogenedentes;c__;o__;f__;g__	6.2821	0.0987	0.2147	1	1e-04	1e-04	0.0011	1e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	6.2821	0.0987	0.2147	1	4e-04	5e-04	0.0012	4e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	6.2821	0.0987	0.2147	1	9e-04	8e-04	4e-04	6e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter	6.2821	0.0987	0.2147	1	0	0	3e-04	1e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;Other	6.2308	0.1009	0.2192	1	1e-04	1e-04	0	1e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Cryptosporangiaceae;g__Fodinicola	6.203	0.1021	0.2215	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Subgroup 22;o__;f__;g__	6.1795	0.1032	0.2227	1	2e-04	0	6e-04	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;Other	6.1795	0.1032	0.2227	1	0	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__KCM-B-60;g__	6.1795	0.1032	0.2227	1	1e-04	1e-04	5e-04	1e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__	6.151	0.1045	0.2251	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Solimonadaceae;g__	6.0978	0.1069	0.23	1	1e-04	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides	6.0769	0.1079	0.2301	1	0.0021	9e-04	0.003	0.0012
k__Bacteria;p__Chloroflexi;c__;o__;f__;g__	6.0769	0.1079	0.2301	1	7e-04	4e-04	0.0012	4e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	6.0769	0.1079	0.2301	1	0.0026	0.0017	0.0012	0.0018
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	6.0769	0.1079	0.2301	1	1e-04	2e-04	3e-04	4e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer	6.0769	0.1079	0.2301	1	2e-04	7e-04	0.0012	0.0012
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Aureimonas	6.0624	0.1086	0.2308	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__	6.0624	0.1086	0.2308	1	0	0	0	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup 13;f__;g__	6.0256	0.1104	0.2341	1	2e-04	1e-04	0	2e-04
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	5.9825	0.1125	0.2382	1	0	0	0	0
k__Bacteria;p__Gracilibacteria;c__;o__;f__;g__	5.9744	0.1129	0.2386	1	2e-04	3e-04	0.0011	2e-04
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	5.9551	0.1138	0.2402	1	0	0	1e-04	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Candidatus Amoebophilus	5.9384	0.1146	0.2416	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__	5.8718	0.118	0.2474	1	0.0177	0.0118	0.0093	0.0106
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Ferruginibacter	5.8718	0.118	0.2474	1	6e-04	3e-04	0.0012	2e-04
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae;g__Flavihumibacter	5.8718	0.118	0.2474	1	1e-04	0	1e-04	0
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;Other	5.8587	0.1187	0.2476	1	1e-04	0	0	1e-04
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Cryptosporangiaceae;Other	5.8587	0.1187	0.2476	1	1e-04	1e-04	0	1e-04
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__480-2;Other	5.8587	0.1187	0.2476	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Illumatobacter	5.8205	0.1207	0.2509	1	1e-04	1e-04	4e-04	2e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__KCM-B-15;g__	5.8205	0.1207	0.2509	1	2e-04	1e-04	2e-04	3e-04
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Subgroup 4;f__11-24;g__	5.7692	0.1234	0.2553	1	0.0018	0.0014	0.0018	0.0015
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Nitrobacter	5.7692	0.1234	0.2553	1	0	1e-04	0	1e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;Other	5.7692	0.1234	0.2553	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	5.7619	0.1238	0.2555	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__Spirillospora	5.7524	0.1243	0.2555	1	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;Other	5.7524	0.1243	0.2555	1	1e-04	1e-04	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other	5.7524	0.1243	0.2555	1	0	0	0	0
k__Bacteria;p__Chloroflexi;c__TK10;o__bacterium Ellin6543;f__bacterium Ellin6543;g__bacterium Ellin6543	5.7072	0.1268	0.2601	1	0	0	0	0
k__Archaea;p__Woesearchaeota (DHVEG-6);c__;o__;f__;g__	5.695	0.1274	0.2605	1	0	0	1e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Cryptosporangiaceae;g__Cryptosporangium	5.6865	0.1279	0.2605	1	0	0	0	1e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas	5.6727	0.1287	0.2605	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;Other	5.6667	0.129	0.2605	1	1e-04	2e-04	1e-04	5e-04
k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__FFCH7168;g__	5.6667	0.129	0.2605	1	0.003	5e-04	2e-04	6e-04
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__AT425-EubC11 terrestrial group;f__;g__	5.6667	0.129	0.2605	1	2e-04	2e-04	9e-04	2e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhizobacter	5.6667	0.129	0.2605	1	1e-04	4e-04	5e-04	3e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Georgfuchsia	5.6667	0.129	0.2605	1	5e-04	0	0	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	5.6667	0.129	0.2605	1	0.0014	0.0031	0.0017	0.0029
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadales Incertae Sedis;g__Steroidobacter	5.6667	0.129	0.2605	1	5e-04	5e-04	0.0013	4e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Pleomorphomonas	5.6594	0.1294	0.2607	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae 1;g__Fonticella	5.6534	0.1297	0.2607	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaerosinus	5.6534	0.1297	0.2607	1	0	0	0	2e-04
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__	5.6242	0.1314	0.2632	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Simplicispira	5.6242	0.1314	0.2632	1	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Lysinimonas	5.6154	0.1319	0.2638	1	1e-04	1e-04	0	2e-04
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__	5.5641	0.1349	0.2693	1	5e-04	2e-04	2e-04	3e-04
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Sva0996 marine group;g__	5.5182	0.1376	0.2719	1	0	0	1e-04	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;Other	5.5182	0.1376	0.2719	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaerospora	5.5182	0.1376	0.2719	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Caldimonas	5.5182	0.1376	0.2719	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	5.5159	0.1377	0.2719	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina	5.5159	0.1377	0.2719	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Filomicrobium	5.5159	0.1377	0.2719	1	0	0	0	0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae;g__Nitrolancea	5.487	0.1394	0.2749	1	0	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other	5.4678	0.1406	0.2762	1	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetacia;o__Planctomycetales;f__Planctomycetaceae;g__	5.4615	0.141	0.2762	1	4e-04	1e-04	1e-04	2e-04
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	5.4615	0.141	0.2762	1	0	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Blfdi19;g__	5.4615	0.141	0.2762	1	8e-04	3e-04	8e-04	5e-04
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Domibacillus	5.435	0.1426	0.2785	1	0	0	1e-04	0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__	5.435	0.1426	0.2785	1	1e-04	0	2e-04	0
