#OTU ID	CK	JXBR16	RW37	R37J16	taxonomy
New.CleanUp.ReferenceOTU72065	0	0	1	0	k__Fungi; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Spizellomycetaceae; g__Spizellomyces; s__
New.CleanUp.ReferenceOTU848	0	8	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU843	7	3	1	3	k__Plantae; p__Chlorophyta; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU845	0	5	0	37	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU155361	3	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Zopfiella; s__
New.CleanUp.ReferenceOTU115059	0	1	0	1	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_angusta
New.CleanUp.ReferenceOTU12096	1	0	0	3	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales_fam_Incertae_sedis; g__Coniosporium; s__
New.CleanUp.ReferenceOTU36342	0	0	2	1	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Trichocladium; s__Trichocladium_asperum
New.CleanUp.ReferenceOTU9113	0	0	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__; g__; s__
New.CleanUp.ReferenceOTU115058	0	0	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU73459	2	1	1	0	k__Protista; p__Cercozoa; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU69919	0	0	0	2	k__Fungi; p__Ascomycota; c__Pezizomycotina_cls_Incertae_sedis; o__Pezizomycotina_ord_Incertae_sedis; f__Pezizomycotina_fam_Incertae_sedis; g__Staphylotrichum; s__Staphylotrichum_coccosporum
New.CleanUp.ReferenceOTU73458	0	0	1	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; s__
New.CleanUp.ReferenceOTU69914	0	1	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_heteromorphus
New.CleanUp.ReferenceOTU18679	3	0	1	4	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__
New.CleanUp.ReferenceOTU18670	0	0	0	1	k__Fungi; p__Ascomycota; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU5762	0	0	0	3	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleomassariaceae; g__; s__
New.CleanUp.ReferenceOTU46766	0	0	0	1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__; g__; s__
New.CleanUp.ReferenceOTU57350	0	0	0	3	k__Fungi; p__Zygomycota; c__Mucoromycotina_cls_Incertae_sedis; o__Mucorales; f__Cunninghamellaceae; g__Gongronella; s__Gongronella_butleri
New.CleanUp.ReferenceOTU57354	0	1	0	2	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_angusta
New.CleanUp.ReferenceOTU6237	0	0	0	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__; g__; s__
New.CleanUp.ReferenceOTU56005	0	0	0	4	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__
New.CleanUp.ReferenceOTU170908	5	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_polonicum
New.CleanUp.ReferenceOTU265906	0	3	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_abidjanum
New.CleanUp.ReferenceOTU140752	1	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU143221	2	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__; g__; s__
New.CleanUp.ReferenceOTU133974	2	0	1	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Acremonium; s__Acremonium_vitellinum
New.CleanUp.ReferenceOTU197525	1	0	0	1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_fam_Incertae_sedis; g__Massariosphaeria; s__
New.CleanUp.ReferenceOTU215386	0	5	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales_fam_Incertae_sedis; g__Coniosporium; s__
New.CleanUp.ReferenceOTU41259	0	0	0	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_abidjanum
New.CleanUp.ReferenceOTU146347	1	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__; s__
New.CleanUp.ReferenceOTU258280	0	2	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU54099	0	0	0	2	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinales_Group_B; g__Serendipita; s__
New.CleanUp.ReferenceOTU219104	0	1	0	3	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Cryptococcus; s__Cryptococcus_podzolicus
New.CleanUp.ReferenceOTU50641	1	2	2	2	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Trichocladium; s__Trichocladium_asperum
New.CleanUp.ReferenceOTU145069	2	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__; s__
New.CleanUp.ReferenceOTU145068	1	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__
New.CleanUp.ReferenceOTU193198	3	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinales_Group_B; g__; s__Sebacinales_Group_
New.CleanUp.ReferenceOTU187363	1	0	0	1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU196614	1	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Trichocladium; s__Trichocladium_asperum
New.CleanUp.ReferenceOTU182297	3	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora; s__
New.CleanUp.ReferenceOTU182292	4	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Lophiostomataceae; g__Acrocalymma; s__Acrocalymma_fici
New.CleanUp.ReferenceOTU115553	1	2	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU124440	0	3	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_ochraceus
New.CleanUp.ReferenceOTU124448	0	0	0	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_niger
New.CleanUp.ReferenceOTU77005	0	0	1	0	k__Protista; p__Ciliophora; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU74128	3	2	7	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Chaetomium; s__Chaetomium_globosum
New.CleanUp.ReferenceOTU240066	0	1	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; s__
New.CleanUp.ReferenceOTU76753	0	0	2	0	No blast hit
New.CleanUp.ReferenceOTU122464	1	0	0	0	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_angusta
New.CleanUp.ReferenceOTU154718	1	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU155448	3	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Mycenaceae; g__Panellus; s__Panellus_serotinus
New.CleanUp.ReferenceOTU155441	2	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU134147	1	1	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_rolfsii
New.CleanUp.ReferenceOTU48701	1	0	0	8	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinales_Group_B; g__; s__Sebacinales_Group_
New.CleanUp.ReferenceOTU135231	1	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__; g__; s__
New.CleanUp.ReferenceOTU73681	0	0	1	0	No blast hit
New.CleanUp.ReferenceOTU1488	0	2	0	1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__Auriculariales_fam_Incertae_sedis; g__Oliveonia; s__Oliveonia_pauxilla
New.CleanUp.ReferenceOTU147584	3	0	0	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU136809	1	1	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_gracilentum
New.CleanUp.ReferenceOTU136805	0	3	0	0	k__Protista; p__Ciliophora; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU11646	1	0	0	1	k__Fungi; p__Ascomycota; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU11643	1	0	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenaceae; g__Aphanoascus; s__Aphanoascus_cinnabarinus
New.CleanUp.ReferenceOTU273297	0	4	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_rolfsii
New.CleanUp.ReferenceOTU83584	0	0	2	0	k__Protista; p__Ciliophora; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU179184	1	1	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU141325	1	0	0	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU187022	1	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Acidomelania; s__Acidomelania_panicicola
New.CleanUp.ReferenceOTU5480	0	0	0	2	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizales_fam_Incertae_sedis; g__Pulvinula; s__Pulvinula_convexella
New.CleanUp.ReferenceOTU18732	0	0	0	1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__; g__; s__
New.CleanUp.ReferenceOTU53068	0	1	3	1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU11258	0	0	0	3	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__; g__; s__
New.CleanUp.ReferenceOTU140499	0	1	1	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Tubeufiales; f__Tubeufiaceae; g__; s__
New.CleanUp.ReferenceOTU140497	1	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__; g__; s__
New.CleanUp.ReferenceOTU140496	0	0	0	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU145517	3	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__; s__
New.CleanUp.ReferenceOTU59978	9	0	0	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales_fam_Incertae_sedis; g__Coniosporium; s__
New.CleanUp.ReferenceOTU145518	12	2	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces; s__Talaromyces_pinophilus
New.CleanUp.ReferenceOTU181858	1	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__; g__; s__
New.CleanUp.ReferenceOTU181856	1	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU227101	0	7	0	0	k__Fungi; p__Ascomycota; c__Pezizomycotina_cls_Incertae_sedis; o__Pezizomycotina_ord_Incertae_sedis; f__Pezizomycotina_fam_Incertae_sedis; g__Ciliophora; s__
New.CleanUp.ReferenceOTU186663	3	2	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Corynesporascaceae; g__Corynespora; s__Corynespora_citricola
New.CleanUp.ReferenceOTU182504	1	0	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Leotiomycetes_ord_Incertae_sedis; f__Myxotrichaceae; g__Pseudogymnoascus; s__Pseudogymnoascus_roseus
New.CleanUp.ReferenceOTU57704	0	0	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU186664	2	1	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; s__
New.CleanUp.ReferenceOTU249640	0	2	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU77574	0	0	1	0	k__Protista; p__Ciliophora; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU77575	0	0	1	0	k__Fungi; p__Ascomycota; c__Pezizomycotina_cls_Incertae_sedis; o__Pezizomycotina_ord_Incertae_sedis; f__Pezizomycotina_fam_Incertae_sedis; g__Staphylotrichum; s__Staphylotrichum_coccosporum
New.CleanUp.ReferenceOTU36443	0	1	0	4	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU36441	0	0	0	2	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU110749	0	3	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU71166	1	0	0	1	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU71163	1	3	0	1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinales_Group_B; g__; s__Sebacinales_Group_
New.CleanUp.ReferenceOTU210840	1	2	0	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU95007	0	0	1	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__; s__
New.CleanUp.ReferenceOTU225523	0	4	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_niger
New.CleanUp.ReferenceOTU150518	3	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU94759	0	0	4	0	k__Fungi; p__Ascomycota; c__Pezizomycotina_cls_Incertae_sedis; o__Pezizomycotina_ord_Incertae_sedis; f__Pezizomycotina_fam_Incertae_sedis; g__Ciliophora; s__
New.CleanUp.ReferenceOTU111987	3	2	0	1	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Purpureocillium; s__Purpureocillium_lilacinum
New.CleanUp.ReferenceOTU99251	0	0	1	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__; g__; s__
New.CleanUp.ReferenceOTU99253	0	0	1	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Geastraceae; g__Sphaerobolus; s__
New.CleanUp.ReferenceOTU148530	4	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__; s__
New.CleanUp.ReferenceOTU747	0	0	4	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Microascales; f__Halosphaeriaceae; g__; s__
New.CleanUp.ReferenceOTU267773	0	3	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU745	0	0	2	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__
New.CleanUp.ReferenceOTU166937	0	3	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU198556	9	0	0	1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_fam_Incertae_sedis; g__Massariosphaeria; s__
New.CleanUp.ReferenceOTU232901	0	0	0	2	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__; s__
New.CleanUp.ReferenceOTU741	0	0	6	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU252754	0	2	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Trichocladium; s__Trichocladium_asperum
New.CleanUp.ReferenceOTU89967	0	0	1	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU251958	0	3	0	0	k__Protista; p__Ciliophora; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU157343	3	0	0	0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__; g__; s__
New.CleanUp.ReferenceOTU187524	1	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__; g__; s__
New.CleanUp.ReferenceOTU204384	1	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinales_Group_B; g__; s__Sebacinales_Group_
New.CleanUp.ReferenceOTU187521	1	1	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__Sebacinales_Group_B; g__; s__Sebacinales_Group_
New.CleanUp.ReferenceOTU232507	0	0	0	1	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU73687	0	0	1	0	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_angusta
New.CleanUp.ReferenceOTU14216	0	0	0	4	k__Fungi; p__Ascomycota; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU104326	0	0	1	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Geastraceae; g__Sphaerobolus; s__
New.CleanUp.ReferenceOTU120364	1	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; s__
New.CleanUp.ReferenceOTU62632	0	0	0	1	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Acremonium; s__
New.CleanUp.ReferenceOTU1035	0	0	0	7	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__
New.CleanUp.ReferenceOTU15100	0	0	0	5	k__Fungi; p__Ascomycota; c__Pezizomycotina_cls_Incertae_sedis; o__Pezizomycotina_ord_Incertae_sedis; f__Pezizomycotina_fam_Incertae_sedis; g__Chalara; s__Chalara_holubovae
New.CleanUp.ReferenceOTU59184	1	3	0	3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hysterangiales; f__; g__; s__
New.CleanUp.ReferenceOTU15102	1	0	0	2	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__; g__; s__
New.CleanUp.ReferenceOTU15105	0	0	0	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__
New.CleanUp.ReferenceOTU89290	0	0	7	0	k__Protista; p__Ciliophora; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU181550	26	8	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium; s__
New.CleanUp.ReferenceOTU229653	0	3	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__
New.CleanUp.ReferenceOTU75441	0	0	1	0	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_angusta
New.CleanUp.ReferenceOTU183579	6	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__; s__
New.CleanUp.ReferenceOTU76390	0	1	2	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__; g__; s__
New.CleanUp.ReferenceOTU227623	0	1	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU80955	0	0	0	1	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__; g__; s__
New.CleanUp.ReferenceOTU149678	1	0	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Dactylella; s__Dactylella_clavata
New.CleanUp.ReferenceOTU199196	1	1	0	0	k__Plantae; p__Chlorophyta; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU148987	2	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__; s__
New.CleanUp.ReferenceOTU99592	1	0	1	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_rolfsii
New.CleanUp.ReferenceOTU99591	0	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU99599	0	0	1	0	k__Fungi; p__Ascomycota; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU104597	0	0	0	0	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_angusta
New.CleanUp.ReferenceOTU150115	7	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__; s__
New.CleanUp.ReferenceOTU171111	2	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__
New.CleanUp.ReferenceOTU198453	1	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__
New.CleanUp.ReferenceOTU164213	1	0	0	0	No blast hit
New.CleanUp.ReferenceOTU163975	6	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__; s__
New.CleanUp.ReferenceOTU200065	6	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Arrhenia; s__Arrhenia_acerosa
New.CleanUp.ReferenceOTU253367	0	1	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_rolfsii
New.CleanUp.ReferenceOTU209755	2	0	0	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU170049	1	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Humicola; s__
New.CleanUp.ReferenceOTU116131	1	4	0	1	k__Fungi; p__Zygomycota; c__Mortierellomycotina_cls_Incertae_sedis; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__
New.CleanUp.ReferenceOTU267857	0	1	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_abidjanum
New.CleanUp.ReferenceOTU200577	2	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_fam_Incertae_sedis; g__Massariosphaeria; s__
New.CleanUp.ReferenceOTU121712	0	1	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__; f__; g__; s__
New.CleanUp.ReferenceOTU121714	0	3	0	2	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU145963	3	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Chaetomiaceae; g__Trichocladium; s__Trichocladium_asperum
New.CleanUp.ReferenceOTU165691	0	3	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU14398	1	0	0	0	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU14393	0	1	0	3	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU14395	0	0	0	1	k__Fungi; p__; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU121939	0	3	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_piperis
New.CleanUp.ReferenceOTU200836	1	0	0	1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_fam_Incertae_sedis; g__Massariosphaeria; s__
New.CleanUp.ReferenceOTU120446	0	0	0	1	No blast hit
New.CleanUp.ReferenceOTU220259	0	1	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__
