Class	CK	CK	CK	JXBR16	JXBR16	JXBR16	RW37	RW37	RW37	R37J16	R37J16	R37J16
k__Fungi|p__Chytridiomycota|c__Monoblepharidomycetes	0.00050756650061096	2.24014336917563e-05	5.22456940840459e-05	8.46793826873002e-05	3.5710459593615e-05	2.86016646168807e-05	0.000129682463225759	0.000124550727732109	0	8.72236705658878e-05	0.000125794075099063	2.93776348066217e-05
k__Fungi|p__Chytridiomycota|c__Monoblepharidomycetes|o__Monoblepharidales	0.000187987592818874	2.24014336917563e-05	0	8.46793826873002e-05	3.5710459593615e-05	1.43008323084404e-05	0.000129682463225759	3.5585922209174e-05	0	9.69151895176531e-06	3.77382225297189e-05	2.93776348066217e-05
k__Fungi|p__Chytridiomycota|c__Monoblepharidomycetes|o__Monoblepharidales|f__Harpochytriaceae	1.87987592818874e-05	0	0	4.23396913436501e-05	1.1903486531205e-05	1.43008323084404e-05	0.000129682463225759	3.5585922209174e-05	0	9.69151895176531e-06	0	2.93776348066217e-05
k__Fungi|p__Chytridiomycota|c__Monoblepharidomycetes|o__Monoblepharidales|f__Harpochytriaceae|g__Harpochytrium	1.87987592818874e-05	0	0	4.23396913436501e-05	1.1903486531205e-05	1.43008323084404e-05	0.000129682463225759	3.5585922209174e-05	0	9.69151895176531e-06	0	2.93776348066217e-05
k__Fungi|p__Glomeromycota	0.0107340915499577	0.0021505376344086	0.0019679211438324	0.00150305904269958	0.00078563011105953	0.000200211652318165	0.00324206158064397	0.00165474538272659	0.000360276470620839	0.00156033455123421	0.000364802817787282	0.000675685600552299
k__Fungi|p__Glomeromycota|c__Glomeromycetes	0.00962496475232636	0.00199372759856631	0.00153254035979868	0.0014395495056841	0.000773726624528325	0.000171609987701284	0.00320500944829375	0.00163695242162201	0.000360276470620839	0.00135681265324714	0.000352223410277376	0.000675685600552299
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Archaeosporales	3.75975185637748e-05	0	0	0	0	0	1.85260661751084e-05	0.000106757766627522	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Archaeosporales|f__Archaeosporaceae	3.75975185637748e-05	0	0	0	0	0	1.85260661751084e-05	0.000106757766627522	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Archaeosporales|f__Archaeosporaceae|g__Archaeospora	3.75975185637748e-05	0	0	0	0	0	0	0	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Archaeosporales|f__Archaeosporaceae|g__Archaeospora|s__Archaeospora_trappei	3.75975185637748e-05	0	0	0	0	0	0	0	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales	0.0035717642635586	0.000246415770609319	0.00026122847042023	0	5.9517432656025e-05	1.43008323084404e-05	0.000222312794101301	0.000338066260987153	0	4.84575947588265e-05	1.25794075099063e-05	1.46888174033109e-05
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Acaulosporaceae	0.00187987592818874	2.24014336917563e-05	3.48304627226973e-05	0	4.761394612482e-05	0	3.70521323502168e-05	1.7792961104587e-05	0	2.90745568552959e-05	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Acaulosporaceae|g__Acaulospora	0.00169188833536987	2.24014336917563e-05	0	0	4.761394612482e-05	0	1.85260661751084e-05	0	0	2.90745568552959e-05	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Acaulosporaceae|g__Acaulospora|s__Acaulospora_nivalis	0.00169188833536987	0	0	0	0	0	0	0	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Acaulosporaceae|g__Entrophospora	0.000187987592818874	0	3.48304627226973e-05	0	0	0	0	0	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Diversisporaceae	0.00169188833536987	4.48028673835125e-05	0.000226398007697532	0	1.1903486531205e-05	1.43008323084404e-05	0.000129682463225759	0	0	9.69151895176531e-06	0	1.46888174033109e-05
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Diversisporaceae|g__Diversispora	0.00167308957608798	2.24014336917563e-05	0.000226398007697532	0	0	1.43008323084404e-05	5.55781985253251e-05	0	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Diversisporaceae|g__Diversispora|s__Diversispora_peridiata	0.00167308957608798	2.24014336917563e-05	0.000226398007697532	0	0	1.43008323084404e-05	5.55781985253251e-05	0	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Gigasporaceae	0	0.00017921146953405	0	0	0	0	5.55781985253251e-05	0.000320273299882566	0	9.69151895176531e-06	1.25794075099063e-05	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Diversisporales|f__Gigasporaceae|g__Cetraspora	0	0.00017921146953405	0	0	0	0	5.55781985253251e-05	0.000320273299882566	0	9.69151895176531e-06	1.25794075099063e-05	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales	0.00328978287433029	0.00161290322580645	0.00123648142665575	0.00137603996866863	0.00066659524574748	0.000143008323084403	0.00272333172774093	0.0011031635884844	0.000360276470620839	0.00127928050163302	0.00033964400276747	0.000660996783148989
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae	0.0025378325030548	0.000515232974910394	0.00123648142665575	0.0013548701229968	0.00066659524574748	0.000128707490775963	0.00272333172774093	0.0011031635884844	0.000360276470620839	0.00127928050163302	0.00033964400276747	0.000646307965745678
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae|g__Funneliformis	0	0	0	0	0	0	0	0	0	0	0.000213849927668407	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae|g__Funneliformis|s__Funneliformis_mosseae	0	0	0	0	0	0	0	0	0	0	2.51588150198126e-05	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae|g__Glomus	0.00050756650061096	0.000224014336917563	1.74152313613486e-05	4.23396913436501e-05	0	0	0	0.000889648055229351	4.43417194610264e-05	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae|g__Glomus|s__Glomus_indicum	0.000338377667073973	0.00017921146953405	1.74152313613486e-05	2.11698456718251e-05	0	0	0	0.000640546599765133	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae|g__Rhizophagus	0	0	0.000139321850890789	0	0	0	0	3.5585922209174e-05	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae|g__Rhizophagus|s__Rhizophagus_intraradices	0	0	0.000139321850890789	0	0	0	0	0	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Glomerales|f__Glomeraceae|g__Rhizophagus|s__Rhizophagus_irregularis	0	0	0	0	0	0	0	3.5585922209174e-05	0	0	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Paraglomerales	0.00270702133659178	8.96057347670251e-05	0	4.23396913436501e-05	3.5710459593615e-05	1.43008323084404e-05	0.000129682463225759	0	0	9.69151895176531e-06	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Paraglomerales|f__Paraglomeraceae	0.00266942381802801	4.48028673835125e-05	0	4.23396913436501e-05	1.1903486531205e-05	0	0	0	0	9.69151895176531e-06	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Paraglomerales|f__Paraglomeraceae|g__Paraglomus	0.00266942381802801	4.48028673835125e-05	0	4.23396913436501e-05	1.1903486531205e-05	0	0	0	0	9.69151895176531e-06	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Paraglomerales|f__Paraglomeraceae|g__Paraglomus|s__Paraglomus_brasilianum	0.00265062505874612	2.24014336917563e-05	0	0	1.1903486531205e-05	0	0	0	0	9.69151895176531e-06	0	0
k__Fungi|p__Glomeromycota|c__Glomeromycetes|o__Paraglomerales|f__Paraglomeraceae|g__Paraglomus|s__Paraglomus_occultum	1.87987592818874e-05	2.24014336917563e-05	0	4.23396913436501e-05	0	0	0	0	0	0	0	0
k__Fungi|p__Neocallimastigomycota	0	0	0	0	0	0	0	0	0	9.69151895176531e-06	0	1.46888174033109e-05
k__Fungi|p__Neocallimastigomycota|c__Neocallimastigomycetes	0	0	0	0	0	0	0	0	0	9.69151895176531e-06	0	1.46888174033109e-05
k__Fungi|p__Neocallimastigomycota|c__Neocallimastigomycetes|o__Neocallimastigales	0	0	0	0	0	0	0	0	0	9.69151895176531e-06	0	1.46888174033109e-05
k__Fungi|p__Neocallimastigomycota|c__Neocallimastigomycetes|o__Neocallimastigales|f__Neocallimastigaceae	0	0	0	0	0	0	0	0	0	9.69151895176531e-06	0	1.46888174033109e-05
k__Fungi|p__Neocallimastigomycota|c__Neocallimastigomycetes|o__Neocallimastigales|f__Neocallimastigaceae|g__Orpinomyces	0	0	0	0	0	0	0	0	0	9.69151895176531e-06	0	1.46888174033109e-05
k__Fungi|p__Rozellomycota	0.000883541686248708	0.000918458781362007	0.000574702634924505	0.0001693587653746	0.00114273470699568	0.000443325801561651	0.000240838860276409	0.00167253834383118	0	0.0111064807187231	0.00601295678973521	0.00180672454060724
k__Fungi|p__Zygomycota	0.0376539148416205	0.0148297491039426	0.0325316521829993	0.0873679530876222	0.0486852599126284	0.0119554958098561	0.113101633999037	0.0846411159745207	0.00323694552065493	0.120843549809561	0.00457890433360589	0.042671014556618
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis	3.75975185637748e-05	4.48028673835125e-05	0.000226398007697532	0	0.000107131378780845	2.86016646168807e-05	0.000222312794101301	0	0	1.93830379035306e-05	1.25794075099063e-05	0.000205643443646352
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Harpellales	1.87987592818874e-05	0	0	0	2.380697306241e-05	2.86016646168807e-05	0.000203786727926192	0	0	0	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Harpellales|f__Harpellaceae	1.87987592818874e-05	0	0	0	0	2.86016646168807e-05	0.000203786727926192	0	0	0	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Harpellales|f__Harpellaceae|g__Harpellomyces	1.87987592818874e-05	0	0	0	0	2.86016646168807e-05	0.000203786727926192	0	0	0	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Harpellales|f__Harpellaceae|g__Harpellomyces|s__Harpellomyces_montanus	1.87987592818874e-05	0	0	0	0	2.86016646168807e-05	0.000203786727926192	0	0	0	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Harpellales|f__Legeriomycetaceae	0	0	0	0	2.380697306241e-05	0	0	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Harpellales|f__Legeriomycetaceae|g__Barbatospora	0	0	0	0	2.380697306241e-05	0	0	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Harpellales|f__Legeriomycetaceae|g__Barbatospora|s__Barbatospora_ambicaudata	0	0	0	0	2.380697306241e-05	0	0	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Kickxellales	1.87987592818874e-05	4.48028673835125e-05	0.000226398007697532	0	8.33244057184349e-05	0	1.85260661751084e-05	0	0	1.93830379035306e-05	1.25794075099063e-05	0.000190954626243041
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Kickxellales|f__Kickxellaceae	1.87987592818874e-05	4.48028673835125e-05	0.000226398007697532	0	8.33244057184349e-05	0	1.85260661751084e-05	0	0	1.93830379035306e-05	1.25794075099063e-05	0.000190954626243041
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Kickxellales|f__Kickxellaceae|g__Linderina	0	0	0	0	0	0	1.85260661751084e-05	0	0	9.69151895176531e-06	0	0
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Kickxellales|f__Kickxellaceae|g__Linderina|s__Linderina_macrospora	0	0	0	0	0	0	1.85260661751084e-05	0	0	9.69151895176531e-06	0	0
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Kickxellales|f__Kickxellaceae|g__Ramicandelaber	0	4.48028673835125e-05	0.000226398007697532	0	4.761394612482e-05	0	0	0	0	0	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Kickxellomycotina_cls_Incertae_sedis|o__Kickxellales|f__Kickxellaceae|g__Spiromyces	1.87987592818874e-05	0	0	0	3.5710459593615e-05	0	0	0	0	9.69151895176531e-06	1.25794075099063e-05	0.00017626580883973
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis	0.0303223987216844	0.00987903225806451	0.0141237526340537	0.0635095370154753	0.0219738361366044	0.00384692389097046	0.100374226536737	0.0735916871285721	0.0032314028057223	0.0749251330160972	0.00213849927668407	0.0345627873499904
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales	0.0303223987216844	0.00987903225806451	0.0141237526340537	0.0635095370154753	0.0219738361366044	0.00384692389097046	0.100374226536737	0.0735916871285721	0.0032314028057223	0.0749251330160972	0.00213849927668407	0.0345627873499904
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae	0.0303035999624025	0.00987903225806451	0.0141237526340537	0.063424857632788	0.0219738361366044	0.00384692389097046	0.100207491941161	0.0735916871285721	0.00316489022653076	0.0748863669402901	0.00213849927668407	0.0345627873499904
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella	0.0299652222953285	0.009834229390681	0.0140540917086083	0.0634036877871162	0.021950029163542	0.00384692389097046	0.100170439808811	0.0735916871285721	0.00147990488701176	0.0748863669402901	0.00213849927668407	0.0344599656281672
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_amoeboidea	0.00868502678823198	0.0023073476702509	0.00404033367583288	0.00376823252958486	0.00199978573724244	0.000271715813860367	0.00418689095557449	0.00916337496886233	0	0.00870298401868526	0.000226429335178313	0.0017626580883973
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_angusta	0.00355296550427672	0.000156810035842294	0.000174152313613486	0.0240489446831933	0.00174981252008713	0.000300317478477247	0.00377931749972211	0.0383616241414897	0	0.0115619821094561	0.000654129190515127	0.0181847559452988
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_armillariicola	0	0	0	0	0	0	0	0	0	1.93830379035306e-05	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_biramosa	0	4.48028673835125e-05	0	0	0	0	0	0	0	6.78406326623572e-05	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_capitata	9.3993796409437e-05	0.000156810035842294	0.00127131188937845	2.11698456718251e-05	4.761394612482e-05	1.43008323084404e-05	7.41042647004335e-05	0.00017792961104587	0	3.87660758070612e-05	1.25794075099063e-05	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_chlamydospora	0	0	0	0	0	0	0	0	0	1.93830379035306e-05	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_dichotoma	0	0	0	0	0	0	5.55781985253251e-05	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_elongatula	0	0	0	0	0	0	0.000148208529400867	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_fimbricystis	0	0	0	0	3.5710459593615e-05	0	7.41042647004335e-05	3.5585922209174e-05	0	9.69151895176531e-06	0	4.40664522099326e-05
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_gamsii	0	0	0	0	1.1903486531205e-05	0	3.70521323502168e-05	1.7792961104587e-05	0	0.000125989746372949	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_gemmifera	9.3993796409437e-05	0.000134408602150538	0	0.000508076296123801	0	0	0	0.000195722572150457	0	0.00016475582218001	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_horticola	1.87987592818874e-05	0	0	0	0	0	0	0	0	5.81491137105919e-05	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_longicollis	0	0	0	0	0	0	0	3.5585922209174e-05	0	0	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_minutissima	0	0	0	0	0	0	0.00011115639705065	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_oligospora	0	0	0	0	0	0	0	0	0.00141339230782022	0	0	0
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_pseudozygospora	1.87987592818874e-05	0	1.74152313613486e-05	0.000740944598513877	0	1.43008323084404e-05	0	0.000266894416568805	0	0.00129866353953655	2.51588150198126e-05	0.000572863878729123
k__Fungi|p__Zygomycota|c__Mortierellomycotina_cls_Incertae_sedis|o__Mortierellales|f__Mortierellaceae|g__Mortierella|s__Mortierella_wolfii	0	8.96057347670251e-05	0.000957837724874175	0	0	0	0	0	0	9.69151895176531e-06	0	0
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis	0.00729391860137232	0.00490591397849462	0.018181501541248	0.0238584160721469	0.0266042923972431	0.00806566942196036	0.012486568602023	0.0110494288459486	5.5427149326283e-06	0.0458893422366087	0.00242782564941191	0.00788789494557792
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Endogonales	0.000281981389228311	0.000806451612903226	6.96609254453945e-05	0.000931473209560302	0	0	0.000166734595575975	0.000676132521974307	0	0.000571799618154153	3.77382225297189e-05	0.000161576991436419
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Endogonales|f__Endogonaceae	7.51950371275496e-05	0.000336021505376344	0	0.000613925524482926	0	0	7.41042647004335e-05	0.000284687377673392	0	0.000116298227421184	0	8.81329044198652e-05
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Endogonales|f__Endogonaceae|g__Endogone	7.51950371275496e-05	0.000336021505376344	0	0.000613925524482926	0	0	7.41042647004335e-05	0.000284687377673392	0	0.000116298227421184	0	8.81329044198652e-05
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Endogonales|f__Endogonaceae|g__Endogone|s__Endogone_lactiflua	1.87987592818874e-05	0.000112007168458781	0	0	0	0	0	0	0	9.69151895176531e-05	0	2.93776348066217e-05
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales	0.007011937212144	0.0040994623655914	0.0181118406158026	0.0229269428625866	0.0266042923972431	0.00806566942196036	0.0123198340064471	0.0103732963239742	5.5427149326283e-06	0.0453175426184545	0.00239008742688219	0.00772631795414151
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae	0.00671115706363381	0.00340501792114695	0.0180247644589959	0.022630565023181	0.0263900296396814	0.00792266109887596	0.0120789951461707	0.0100708159851963	0	0.0449201903414322	0.00237750801937229	0.00763818504972164
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae|g__Absidia	0	0	0	0	3.5710459593615e-05	0	7.41042647004335e-05	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae|g__Absidia|s__Absidia_repens	0	0	0	0	3.5710459593615e-05	0	7.41042647004335e-05	0	0	0	0	0
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae|g__Cunninghamella	1.87987592818874e-05	0	0	0	0	0	0	3.5585922209174e-05	0	3.87660758070612e-05	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae|g__Cunninghamella|s__Cunninghamella_elegans	1.87987592818874e-05	0	0	0	0	0	0	3.5585922209174e-05	0	3.87660758070612e-05	0	1.46888174033109e-05
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae|g__Gongronella	0.00669235830435192	0.00340501792114695	0.0180247644589959	0.022630565023181	0.0263543191800878	0.00792266109887596	0.0120048908814702	0.0100352300629871	0	0.0448814242656251	0.00237750801937229	0.00762349623231833
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae|g__Gongronella|s__Gongronella_butleri	0.00669235830435192	0.0033826164874552	0.0179725187649118	0.0226093951775092	0.0262233808282446	0.00792266109887596	0.011801104153544	0.00996405821856874	0	0.0445422211023133	0.00237750801937229	0.00760880741491502
k__Fungi|p__Zygomycota|c__Mucoromycotina_cls_Incertae_sedis|o__Mucorales|f__Cunninghamellaceae|g__Gongronella|s__Gongronella_koreana	0	0	5.22456940840459e-05	0	4.761394612482e-05	0	5.55781985253251e-05	0	0	3.87660758070612e-05	0	0
