# Constructed from biom file
#OTU ID	CK	JXBR16	R37J16	RW37
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Cladochytriaceae;g__Nowakowskiella	6.44097490596e-06	6.46213190702e-05	5.58309439019e-05	0.000189265546444
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Endochytriaceae;g__Entophlyctis	0.0	4.97087069771e-06	2.79154719509e-05	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiomycetes_ord_Incertae_sedis;f__Chytridiomycetes_fam_Incertae_sedis;g__Dendrochytridium	2.57638996238e-05	0.0	0.0	0.0
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctis	0.0	4.97087069771e-06	0.000199396228221	0.000392295859902
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium	0.000740712114186	0.00012924263814	0.000179456605399	0.000123882903127
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Paludomyces	0.0	0.0	0.0	0.00948392447272
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Terramycetaceae;g__Boothiomyces	0.000437986293605	8.45048018611e-05	0.00401982796093	0.00371992828556
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__;g__	0.00166177152574	4.97087069771e-05	0.000167492831706	3.78531092888e-05
k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Spizellomycetales;f__Spizellomycetaceae;g__Spizellomyces	0.000412222393982	0.000188893086513	0.000534381891632	0.000949768923974
k__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes;o__;f__;g__	0.000128819498119	4.97087069771e-06	5.98188684663e-05	1.72059587676e-05
k__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__;g__	6.44097490596e-05	1.98834827908e-05	1.19637736933e-05	0.0
k__Fungi;p__Chytridiomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__Harpochytriaceae;g__Harpochytrium	6.44097490596e-06	1.98834827908e-05	1.19637736933e-05	3.09707257818e-05
k__Fungi;p__Glomeromycota;c__;o__;f__;g__	0.000586128716443	2.98252241863e-05	8.77343404172e-05	1.03235752606e-05
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__;f__;g__	3.22048745298e-05	9.94174139542e-06	7.97584912884e-06	3.78531092888e-05
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae;g__	0.0	0.0	0.0	2.40883422747e-05
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora	1.28819498119e-05	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__	0.0	0.0	0.0	6.88238350706e-06
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora	0.000586128716443	1.98834827908e-05	1.19637736933e-05	3.44119175353e-06
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Entrophospora	7.72916988715e-05	0.0	0.0	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__	1.28819498119e-05	4.97087069771e-06	7.97584912884e-06	1.37647670141e-05
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora	0.000663420415314	4.97087069771e-06	0.0	1.03235752606e-05
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Gigasporaceae;g__Cetraspora	5.15277992477e-05	0.0	7.97584912884e-06	7.22650268241e-05
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__;g__	0.000573246766631	9.94174139542e-06	3.98792456442e-06	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__	0.00117869840779	0.000631300578609	0.000741753968982	0.000736415035255
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Funneliformis	0.0	0.0	6.77947175951e-05	0.0
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus	0.000244757046427	9.94174139542e-06	0.0	0.000199589121705
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus	5.15277992477e-05	0.0	0.0	6.88238350706e-06
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales;f__;g__	2.57638996238e-05	1.49126120931e-05	0.0	2.40883422747e-05
k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus	0.000927500386458	1.49126120931e-05	3.98792456442e-06	0.0
k__Fungi;p__Neocallimastigomycota;c__Neocallimastigomycetes;o__Neocallimastigales;f__Neocallimastigaceae;g__Orpinomyces	0.0	0.0	7.97584912884e-06	0.0
k__Fungi;p__Rozellomycota;c__;o__;f__;g__	0.000779357963621	0.000671067544191	0.00696690421404	0.000368207517628
k__Fungi;p__Zygomycota;c__;o__;f__;g__	0.0	4.97087069771e-06	3.98792456442e-06	0.0
k__Fungi;p__Zygomycota;c__Kickxellomycotina_cls_Incertae_sedis;o__Harpellales;f__Harpellaceae;g__Harpellomyces	6.44097490596e-06	9.94174139542e-06	3.98792456442e-06	3.78531092888e-05
k__Fungi;p__Zygomycota;c__Kickxellomycotina_cls_Incertae_sedis;o__Harpellales;f__Legeriomycetaceae;g__Barbatospora	0.0	9.94174139542e-06	0.0	0.0
k__Fungi;p__Zygomycota;c__Kickxellomycotina_cls_Incertae_sedis;o__Kickxellales;f__Kickxellaceae;g__Linderina	0.0	0.0	3.98792456442e-06	3.44119175353e-06
k__Fungi;p__Zygomycota;c__Kickxellomycotina_cls_Incertae_sedis;o__Kickxellales;f__Kickxellaceae;g__Ramicandelaber	9.66146235894e-05	1.98834827908e-05	3.98792456442e-06	0.0
k__Fungi;p__Zygomycota;c__Kickxellomycotina_cls_Incertae_sedis;o__Kickxellales;f__Kickxellaceae;g__Spiromyces	6.44097490596e-06	1.49126120931e-05	5.58309439019e-05	0.0
k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__;g__	6.44097490596e-06	1.98834827908e-05	1.59516982577e-05	7.22650268241e-05
k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__	0.000154583397743	1.49126120931e-05	2.79154719509e-05	0.00105300467658
k__Fungi;p__Zygomycota;c__Mortierellomycotina_cls_Incertae_sedis;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.0182923687329	0.0253912075239	0.0408483113133	0.0337580911021
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Endogonales;f__;g__	0.000231875096615	7.45630604657e-05	0.000219335851043	9.29121773453e-05
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Endogonales;f__Endogonaceae;g__Endogone	0.000122378523213	0.000144155250234	7.17826421595e-05	6.88238350706e-05
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Cunninghamellaceae;g__Absidia	0.0	1.49126120931e-05	0.0	1.37647670141e-05
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Cunninghamellaceae;g__Cunninghamella	6.44097490596e-06	0.0	1.99396228221e-05	6.88238350706e-06
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Cunninghamellaceae;g__Gongronella	0.0099384242799	0.0190732308671	0.0212915292494	0.00417072440528
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Mucoraceae;g__Mucor	1.93229247179e-05	1.49126120931e-05	7.97584912884e-06	6.19414515635e-05
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Mucorales_fam_Incertae_sedis;g__Siepmannia	9.01736486835e-05	0.000119300896745	2.79154719509e-05	1.03235752606e-05
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Rhizopodaceae;g__Rhizopus	5.15277992477e-05	0.0	3.98792456442e-06	6.88238350706e-06
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Saksenaeaceae;g__Saksenaea	0.0	0.0	3.98792456442e-06	6.88238350706e-06
k__Fungi;p__Zygomycota;c__Mucoromycotina_cls_Incertae_sedis;o__Mucorales;f__Umbelopsidaceae;g__Umbelopsis	0.000173906322461	7.45630604657e-05	0.000147553208884	2.06471505212e-05
k__Fungi;p__Zygomycota;c__Zoopagomycotina_cls_Incertae_sedis;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis	0.0	0.0	3.98792456442e-06	3.44119175353e-06
k__Plantae;p__;c__;o__;f__;g__	0.0233034472098	0.000298252241863	0.000255227172123	0.0230009256806
k__Plantae;p__Chlorophyta;c__;o__;f__;g__	0.00267944556088	0.000482174457678	0.00186236077158	0.003169337605
k__Protista;p__;c__;o__;f__;g__	0.0	4.97087069771e-06	0.0	0.000165177204169
k__Protista;p__Cercozoa;c__;o__;f__;g__	0.00027052094605	0.000233630922792	0.000291118493203	0.000385413476395
k__Protista;p__Ciliophora;c__;o__;f__;g__	0.0115808728809	0.013336846082	0.019098170739	0.0235205456354
k__Protozoa;p__;c__;o__;f__;g__	1.93229247179e-05	0.0	1.59516982577e-05	6.88238350706e-06
